ID,Cell Name,Station ID,OBC Variant Number,Part Serial Number (SFC),Screw Material Number,PKP,AST11,Action (Task) Number,Program Number,Status,Date And Time,Last Step Number,Run Time,Step1 Number,Step1 Torque Low Value,Step1 Torque Target Value,Step1 Torque Measured Value,Step1 Torque Up Value,Step1 Angle Low Value,Step1 Angle Target Value,Step1 Angle Measured Value,Step1 Angle Up Value,Step2 Number,Step2 Torque Low Value,Step2 Torque Target Value,Step2 Torque Measured Value,Step2 Torque Up Value,Step2 Angle Low Value,Step2 Angle Target Value,Step2 Angle Measured Value,Step2 Angle Up Value,Step3 Number,Step3 Torque Low Value,Step3 Torque Target Value,Step3 Torque Measured Value,Step3 Torque Up Value,Step3 Angle Low Value,Step3 Angle Target Value,Step3 Angle Measured Value,Step3 Angle Up Value,Comment
157018,ST030,2,10352189,XT006RJV82080,10314078,1,1,10,1,0,2018-11-23 21:11:41,8,4.75,6,1.70,1.80,0.11,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,20,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157017,ST030,2,10352189,XT006RJV82080,10314078,1,1,9,1,0,2018-11-23 21:11:33,8,5.53,6,1.70,1.80,0.22,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,18,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157016,ST030,2,10352189,XT006RJV82080,10314078,1,1,8,1,0,2018-11-23 21:11:24,8,4.56,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,16,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157015,ST030,2,10352189,XT006RJV82080,10314078,1,1,7,1,0,2018-11-23 21:11:16,8,5.19,6,1.70,1.80,0.19,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,16,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157014,ST030,2,10352189,XT006RJV82080,10314078,1,1,6,1,0,2018-11-23 21:11:07,8,5.29,6,1.70,1.80,0.15,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,18,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157013,ST030,2,10352189,XT006RJV82080,10314078,1,1,5,1,0,2018-11-23 21:10:58,8,4.69,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157012,ST030,2,10352189,XT006RJV82080,10314078,1,1,4,1,0,2018-11-23 21:10:50,8,4.86,6,1.70,1.80,0.11,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,24,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157011,ST030,2,10352189,XT006RJV82080,10314078,1,1,3,1,0,2018-11-23 21:10:42,8,5.57,6,1.70,1.80,0.14,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,26,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157010,ST030,2,10352189,XT006RJV82080,10314078,1,1,2,1,0,2018-11-23 21:10:32,8,4.91,6,1.70,1.80,0.12,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,21,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157009,ST030,2,10352189,XT006RJT77770,10314078,1,1,24,2,0,2018-11-23 21:07:49,6,2.19,4,0.00,0.00,0.42,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157008,ST030,2,10352189,XT006RJT77770,10314078,1,1,23,2,0,2018-11-23 21:07:43,6,2.29,4,0.00,0.00,0.34,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157007,ST030,2,10352189,XT006RJT77770,10314078,1,1,22,2,0,2018-11-23 21:07:38,6,2.28,4,0.00,0.00,0.30,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1700,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157006,ST030,2,10352189,XT006RJT77770,10314078,1,1,21,2,0,2018-11-23 21:07:32,6,2.19,4,0.00,0.00,0.38,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157005,ST030,2,10352189,XT006RJT77770,10314078,1,1,20,2,0,2018-11-23 21:07:26,6,2.22,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157004,ST030,2,10352189,XT006RJT77770,10314078,1,1,19,2,0,2018-11-23 21:07:21,6,2.19,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157003,ST030,2,10352189,XT006RJT77770,10314078,1,1,18,2,0,2018-11-23 21:07:16,6,2.21,4,0.00,0.00,0.41,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157002,ST030,1,10352189,XT006RJV82080,10314078,1,1,31,2,0,2018-11-23 21:07:12,17,5.33,13,0.95,1.00,0.55,1.05,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,7,60,17,0.95,1.00,1.03,1.10,1,0,7,200,OK
157001,ST030,2,10352189,XT006RJT77770,10314078,1,1,17,2,0,2018-11-23 21:07:10,6,2.23,4,0.00,0.00,0.36,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157000,ST030,2,10352189,XT006RJT77770,10314078,1,1,16,2,0,2018-11-23 21:07:04,6,2.23,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156999,ST030,2,10352189,XT006RJT77770,10314078,1,1,15,2,0,2018-11-23 21:06:59,6,2.06,4,0.00,0.00,0.53,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156998,ST030,1,10352189,XT006RJV82080,10314078,1,1,27,2,0,2018-11-23 21:06:56,17,4.53,13,0.95,1.00,0.43,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,7,60,17,0.95,1.00,1.02,1.10,1,0,7,200,OK
156997,ST030,2,10352189,XT006RJT77770,10314078,1,1,14,2,0,2018-11-23 21:06:54,6,2.19,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156996,ST030,2,10352189,XT006RJT77770,10314078,1,1,13,2,0,2018-11-23 21:06:48,6,2.20,4,0.00,0.00,0.43,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156995,ST030,2,10352189,XT006RJT77770,10314078,1,1,12,1,0,2018-11-23 21:06:42,8,4.68,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.93,1.70,850,920,18,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156994,ST030,1,10352189,XT006RJV82080,10314078,1,1,23,2,0,2018-11-23 21:06:38,17,5.34,13,0.95,1.00,0.66,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,10,60,17,0.95,1.00,1.00,1.10,1,0,10,200,OK
156993,ST030,2,10352189,XT006RJT77770,10314078,1,1,11,1,0,2018-11-23 21:06:34,8,4.72,6,1.70,1.80,0.19,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,18,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156992,ST030,2,10352189,XT006RJT77770,10314078,1,1,10,1,0,2018-11-23 21:06:26,8,4.86,6,1.70,1.80,0.11,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156991,ST030,1,10352189,XT006RJV82080,10314078,1,1,19,2,0,2018-11-23 21:06:24,17,4.77,13,0.95,1.00,0.48,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,5,60,17,0.95,1.00,1.02,1.10,1,0,5,200,OK
156990,ST030,2,10352189,XT006RJT77770,10314078,1,1,9,1,0,2018-11-23 21:06:17,8,5.80,6,1.70,1.80,0.31,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156989,ST030,1,10352189,XT006RJV82080,10314078,1,1,15,2,0,2018-11-23 21:06:08,17,5.31,13,0.95,1.00,0.61,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,17,60,17,0.95,1.00,1.00,1.10,1,0,17,200,OK
156988,ST030,2,10352189,XT006RJT77770,10314078,1,1,8,1,0,2018-11-23 21:06:08,8,4.76,6,1.70,1.80,0.20,1.90,0,0,920,0,8,0.00,0.00,1.91,1.70,850,920,16,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156987,ST030,2,10352189,XT006RJT77770,10314078,1,1,7,1,0,2018-11-23 21:06:00,8,4.83,6,1.70,1.80,0.18,1.90,0,0,920,0,8,0.00,0.00,1.92,1.70,850,920,16,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156986,ST030,2,10352189,XT006RJT77770,10314078,1,1,6,1,0,2018-11-23 21:05:51,8,6.14,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,24,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156985,ST030,1,10352189,XT006RJV82080,10314078,1,1,11,2,0,2018-11-23 21:05:47,17,4.49,13,0.95,1.00,0.45,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,8,60,17,0.95,1.00,1.00,1.10,1,0,8,200,OK
156984,ST030,2,10352189,XT006RJT77770,10314078,1,1,5,1,0,2018-11-23 21:05:42,8,4.94,6,1.70,1.80,0.11,1.90,0,0,920,0,8,0.00,0.00,1.87,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156983,ST030,2,10352189,XT006RJT77770,10314078,1,1,4,1,0,2018-11-23 21:05:33,8,4.79,6,1.70,1.80,0.07,1.90,0,0,920,0,8,0.00,0.00,1.91,1.70,850,920,20,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156982,ST030,2,10352189,XT006RJT77770,10314078,1,1,3,1,0,2018-11-23 21:05:25,8,6.29,6,1.70,1.80,0.12,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,36,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156981,ST030,2,10352189,XT006RJT77770,10314078,1,1,2,1,0,2018-11-23 21:05:14,8,4.66,6,1.70,1.80,0.09,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,16,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156980,ST030,2,10352189,XT006RJQ76020,10314078,1,1,24,2,0,2018-11-23 21:03:26,6,2.15,4,0.00,0.00,0.43,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156979,ST030,1,10352189,XT006RJT77770,10314078,1,1,31,2,0,2018-11-23 21:03:21,17,4.89,13,0.95,1.00,0.50,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,16,60,17,0.95,1.00,1.00,1.10,1,0,16,200,OK
156978,ST030,2,10352189,XT006RJQ76020,10314078,1,1,23,2,0,2018-11-23 21:03:21,6,2.15,4,0.00,0.00,0.34,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,24,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156977,ST030,2,10352189,XT006RJQ76020,10314078,1,1,22,2,0,2018-11-23 21:03:15,6,2.30,4,0.00,0.00,0.44,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156976,ST030,2,10352189,XT006RJQ76020,10314078,1,1,21,2,0,2018-11-23 21:03:10,6,2.17,4,0.00,0.00,0.42,1.00,300,380,1901,450,6,0.05,0.00,1.51,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156975,ST030,1,10352189,XT006RJT77770,10314078,1,1,27,2,0,2018-11-23 21:03:07,17,4.48,13,0.95,1.00,0.48,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,10,60,17,0.95,1.00,1.00,1.10,1,0,10,200,OK
156974,ST030,2,10352189,XT006RJQ76020,10314078,1,1,20,2,0,2018-11-23 21:03:04,6,2.15,4,0.00,0.00,0.42,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156973,ST030,2,10352189,XT006RJQ76020,10314078,1,1,19,2,0,2018-11-23 21:02:58,6,2.29,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156972,ST030,2,10352189,XT006RJQ76020,10314078,1,1,18,2,0,2018-11-23 21:02:53,6,2.30,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156971,ST030,1,10352189,XT006RJT77770,10314078,1,1,23,2,0,2018-11-23 21:02:52,17,5.12,13,0.95,1.00,0.55,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,200,OK
156970,ST030,2,10352189,XT006RJQ76020,10314078,1,1,17,2,0,2018-11-23 21:02:47,6,2.17,4,0.00,0.00,0.44,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156969,ST030,2,10352189,XT006RJQ76020,10314078,1,1,16,2,0,2018-11-23 21:02:41,6,2.10,4,0.00,0.00,0.37,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156968,ST030,1,10352189,XT006RJT77770,10314078,1,1,19,2,0,2018-11-23 21:02:38,17,4.25,13,0.95,1.00,0.41,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,9,60,17,0.95,1.00,1.02,1.10,1,0,9,200,OK
156967,ST030,2,10352189,XT006RJQ76020,10314078,1,1,15,2,0,2018-11-23 21:02:36,6,2.19,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156966,ST030,2,10352189,XT006RJQ76020,10314078,1,1,14,2,0,2018-11-23 21:02:31,6,2.07,4,0.00,0.00,0.46,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156965,ST030,2,10352189,XT006RJQ76020,10314078,1,1,13,2,0,2018-11-23 21:02:25,6,2.44,4,0.00,0.00,0.33,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156964,ST030,1,10352189,XT006RJT77770,10314078,1,1,15,2,0,2018-11-23 21:02:22,17,4.39,13,0.95,1.00,0.53,1.05,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,7,60,17,0.95,1.00,1.03,1.10,1,0,7,200,OK
156963,ST030,2,10352189,XT006RJQ76020,10314078,1,1,12,1,0,2018-11-23 21:02:19,8,4.84,6,1.70,1.80,0.14,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156962,ST030,2,10352189,XT006RJQ76020,10314078,1,1,11,1,0,2018-11-23 21:02:11,8,5.81,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.93,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156961,ST030,1,10352189,XT006RJT77770,10314078,1,1,11,2,0,2018-11-23 21:02:08,17,4.84,13,0.95,1.00,0.57,1.05,0,0,40,0,15,0.01,0.00,1.04,1.50,30,40,7,60,17,0.95,1.00,1.04,1.10,1,0,7,200,OK
156960,ST030,2,10352189,XT006RJQ76020,10314078,1,1,10,1,0,2018-11-23 21:02:02,8,5.40,6,1.70,1.80,0.20,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156959,ST030,2,10352189,XT006RJQ76020,10314078,1,1,9,1,0,2018-11-23 21:01:53,8,6.41,6,1.70,1.80,0.17,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,21,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156958,ST030,2,10352189,XT006RJQ76020,10314078,1,1,8,1,0,2018-11-23 21:01:43,8,5.19,6,1.70,1.80,0.26,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156957,ST030,2,10352189,XT006RJQ76020,10314078,1,1,7,1,0,2018-11-23 21:01:34,8,5.93,6,1.70,1.80,0.18,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,22,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156956,ST030,2,10352189,XT006RJQ76020,10314078,1,1,6,1,0,2018-11-23 21:01:25,8,5.97,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.92,1.70,850,920,29,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156955,ST030,2,10352189,XT006RJQ76020,10314078,1,1,5,1,0,2018-11-23 21:01:15,8,6.12,6,1.70,1.80,0.19,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,21,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156954,ST030,2,10352189,XT006RJQ76020,10314078,1,1,4,1,0,2018-11-23 21:01:05,8,4.72,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.93,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156953,ST030,2,10352189,XT006RJQ76020,10314078,1,1,3,1,0,2018-11-23 21:00:57,8,5.04,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,20,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156952,ST030,2,10352189,XT006RJQ76020,10314078,1,1,2,1,0,2018-11-23 21:00:48,8,5.02,6,1.70,1.80,0.14,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156951,ST030,2,10352189,XT006RJU78870,10314078,1,1,24,2,0,2018-11-23 20:56:28,6,2.18,4,0.00,0.00,0.42,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,13,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156950,ST030,1,10352189,XT006RJQ76020,10314078,1,1,31,2,0,2018-11-23 20:56:25,17,4.78,13,0.95,1.00,0.44,1.05,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,7,60,17,0.95,1.00,1.03,1.10,1,0,7,200,OK
156949,ST030,2,10352189,XT006RJU78870,10314078,1,1,23,2,0,2018-11-23 20:56:22,6,2.19,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156948,ST030,2,10352189,XT006RJU78870,10314078,1,1,22,2,0,2018-11-23 20:56:17,6,2.17,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156947,ST030,1,10352189,XT006RJQ76020,10314078,1,1,27,2,0,2018-11-23 20:56:12,17,4.48,13,0.95,1.00,0.38,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,8,60,17,0.95,1.00,1.00,1.10,1,0,8,200,OK
156946,ST030,2,10352189,XT006RJU78870,10314078,1,1,21,2,0,2018-11-23 20:56:12,6,2.17,4,0.00,0.00,0.41,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156945,ST030,2,10352189,XT006RJU78870,10314078,1,1,20,2,0,2018-11-23 20:56:06,6,2.43,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156944,ST030,2,10352189,XT006RJU78870,10314078,1,1,19,2,0,2018-11-23 20:56:00,6,2.30,4,0.00,0.00,0.36,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156943,ST030,1,10352189,XT006RJQ76020,10314078,1,1,23,2,0,2018-11-23 20:55:58,17,4.95,13,0.95,1.00,0.55,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,5,60,17,0.95,1.00,1.00,1.10,1,0,5,200,OK
156942,ST030,2,10352189,XT006RJU78870,10314078,1,1,18,2,0,2018-11-23 20:55:55,6,2.32,4,0.00,0.00,0.41,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156941,ST030,2,10352189,XT006RJU78870,10314078,1,1,17,2,0,2018-11-23 20:55:49,6,2.28,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156940,ST030,1,10352189,XT006RJQ76020,10314078,1,1,19,2,0,2018-11-23 20:55:46,17,4.39,13,0.95,1.00,0.38,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,9,60,17,0.95,1.00,1.00,1.10,1,0,9,200,OK
156939,ST030,2,10352189,XT006RJU78870,10314078,1,1,16,2,0,2018-11-23 20:55:43,6,2.21,4,0.00,0.00,0.46,1.00,300,380,1900,450,6,0.05,0.00,1.51,1.60,1700,1900,13,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156938,ST030,2,10352189,XT006RJU78870,10314078,1,1,15,2,0,2018-11-23 20:55:38,6,2.17,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156937,ST030,1,10352189,XT006RJQ76020,10314078,1,1,15,2,0,2018-11-23 20:55:33,17,4.76,13,0.95,1.00,0.53,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,10,60,17,0.95,1.00,1.00,1.10,1,0,10,200,OK
156936,ST030,2,10352189,XT006RJU78870,10314078,1,1,14,2,0,2018-11-23 20:55:32,6,2.06,4,0.00,0.00,0.41,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156935,ST030,2,10352189,XT006RJU78870,10314078,1,1,13,2,0,2018-11-23 20:55:27,6,2.07,4,0.00,0.00,0.42,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156934,ST030,2,10352189,XT006RJU78870,10314078,1,1,12,1,0,2018-11-23 20:55:21,8,4.69,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156933,ST030,1,10352189,XT006RJQ76020,10314078,1,1,11,2,0,2018-11-23 20:55:17,17,4.23,13,0.95,1.00,0.44,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,11,60,17,0.95,1.00,1.00,1.10,1,0,11,200,OK
156932,ST030,2,10352189,XT006RJU78870,10314078,1,1,11,1,0,2018-11-23 20:55:13,8,4.95,6,1.70,1.80,0.10,1.90,0,0,920,0,8,0.00,0.00,1.88,1.70,850,920,21,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156931,ST030,2,10352189,XT006RJU78870,10314078,1,1,10,1,0,2018-11-23 20:55:04,8,4.98,6,1.70,1.80,0.15,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156930,ST030,2,10352189,XT006RJU78870,10314078,1,1,9,1,0,2018-11-23 20:54:56,8,6.05,6,1.70,1.80,0.17,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,20,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156929,ST030,2,10352189,XT006RJU78870,10314078,1,1,8,1,0,2018-11-23 20:54:47,8,5.32,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,20,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156928,ST030,2,10352189,XT006RJU78870,10314078,1,1,7,1,0,2018-11-23 20:54:38,8,4.59,6,1.70,1.80,0.16,1.90,0,0,920,0,8,0.00,0.00,1.91,1.70,850,920,15,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156927,ST030,2,10352189,XT006RJU78870,10314078,1,1,6,1,0,2018-11-23 20:54:30,8,5.56,6,1.70,1.80,0.22,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,18,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156926,ST030,2,10352189,XT006RJU78870,10314078,1,1,5,1,0,2018-11-23 20:54:21,8,4.70,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.90,1.70,850,920,22,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156925,ST030,2,10352189,XT006RJU78870,10314078,1,1,4,1,0,2018-11-23 20:54:12,8,4.55,6,1.70,1.80,0.14,1.90,0,0,920,0,8,0.00,0.00,1.91,1.70,850,920,17,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156924,ST030,2,10352189,XT006RJU78870,10314078,1,1,3,1,0,2018-11-23 20:54:04,8,5.19,6,1.70,1.80,0.13,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,19,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156923,ST030,2,10352189,XT006RJU78870,10314078,1,1,2,1,0,2018-11-23 20:53:55,8,4.41,6,1.70,1.80,0.11,1.90,0,0,920,0,8,0.00,0.00,1.89,1.70,850,920,24,990,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
156922,ST030,2,10352189,XT006RK183910,10314078,1,1,24,2,0,2018-11-23 20:52:08,6,2.17,4,0.00,0.00,0.44,1.00,300,380,1901,450,6,0.05,0.00,1.50,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
156921,ST030,2,10352189,XT006RK183910,10314078,1,1,23,2,0,2018-11-23 20:52:03,6,2.25,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
